-1.2481398993648432, 0.012641975308641976
-1.2038714289642276, 0.011654320987654319
-1.140856223707003, 0.010604938271604938
-1.0716819269157798, 0.00967901234567901
-1.0028540790233438, 0.009308641975308642
-0.858923808738211, 0.008506172839506172
-0.7338557562759491, 0.00795061728395062
-0.5774533256344687, 0.0071481481481481535
-0.45862135335038046, 0.006592592592592594
-0.3398663697104678, 0.006160493827160496
-0.21495229453655584, 0.005851851851851851
-0.0963897825070803, 0.005728395061728397
0.07194588798152335, 0.005790123456790121
0.21526024911325603, 0.005975308641975312
0.3521845527784655, 0.00640740740740741
0.4330611234842867, 0.006716049382716048
0.5510847150045373, 0.007456790123456791
0.6941681102037451, 0.008012345679012347
0.830899942258517, 0.008753086419753087
0.930099810277984, 0.00967901234567901
1.0230251037971905, 0.010666666666666665
1.1407022464186536, 0.011962962962962963
1.2273529654375985, 0.013012345679012341
